TransactionID,AccountID,TransactionDate,Amount,Balance,TransactionMethod
211537,718,2021-01-12 00:00:00,6041,10971.7998,6
211587,718,2021-01-16 00:00:00,6600,33910.8008,4
211655,718,2019-09-29 00:00:00,5300,50429.3984,4
211682,718,2021-08-20 00:00:00,5200,50191.1016,4
232381,790,2020-05-31 00:00:00,14.6,52019.1992,4
1501966,5120,2018-12-31 00:00:00,14.6,19215.1992,4
1531040,5215,2020-09-09 00:00:00,15487,68702.2031,1
1531234,5215,2018-11-08 00:00:00,372,31527.3008,6
1531321,5215,2020-02-10 00:00:00,870,51627.3984,6
1602754,5442,2017-11-08 00:00:00,2070,7667.3999,6
1602992,5442,2020-02-28 00:00:00,14.6,4968.2998,4
1652496,5602,2021-09-12 00:00:00,3697.8,72599.6016,6
1652563,5602,2019-08-31 00:00:00,100,102452.3984,4
1657287,5622,2020-09-27 00:00:00,8300,43891.8984,4
1657443,5622,2021-10-14 00:00:00,573,69369.7969,6
1657570,5622,2021-09-16 00:00:00,5100,65106.8984,4
3591369,1843,2017-09-30 00:00:00,129.4,31563.5,1
3591419,1843,2021-11-30 00:00:00,154.4,34207.5,1
602620,2051,2020-12-27 00:00:00,300,12872.2998,1
619733,2116,2021-07-12 00:00:00,7699.7998,28838.6992,6
630581,2153,2021-03-04 00:00:00,4600,21156.0996,4
630700,2153,2019-12-24 00:00:00,4144,26829.4004,2
630767,2153,2019-08-31 00:00:00,30,28721.4004,4
630774,2153,2020-03-31 00:00:00,30,23182.5996,4
894514,3050,2017-02-08 00:00:00,41445,53169.1992,3
894607,3050,2018-11-05 00:00:00,7000,27775.9004,4
894861,3050,2016-12-25 00:00:00,16411,57503.6016,2
928840,3166,2018-10-24 00:00:00,24601,48945.8008,1
929003,3166,2021-10-26 00:00:00,13984,53923.1992,2
929196,3166,2018-12-28 00:00:00,15400,24319.9004,1
2384353,7861,2020-01-11 00:00:00,5900,54224.1016,4
2393057,7894,2020-05-10 00:00:00,29694,58656.3008,1
2393261,7894,2020-06-30 00:00:00,14.6,27881.0996,4
2412269,7957,2021-09-08 00:00:00,6164,46464.1016,6
2439301,8041,2021-02-16 00:00:00,14000,53802.8984,1
2464014,8127,2018-03-07 00:00:00,36916,69376.6016,1
2464023,8127,2019-08-21 00:00:00,7044,53714.3008,1
2464372,8127,2021-05-31 00:00:00,14.6,65966.3984,4
2464788,8129,2018-06-05 00:00:00,6184,32072.5996,6
2465034,8129,2017-12-18 00:00:00,16200,38499.8008,4
2477184,8173,2017-03-05 00:00:00,40840,79053.6016,3
2477514,8173,2019-11-30 00:00:00,14.6,37560.3984,4
2477557,8173,2017-11-27 00:00:00,16600,36499.3008,4
2501903,8260,2018-03-08 00:00:00,37435,67939.7969,3
2523514,8327,2019-10-28 00:00:00,42547,110078.2969,1
2523540,8327,2021-06-13 00:00:00,31050,58195,1
2572465,8492,2018-12-23 00:00:00,1280,38059.3984,4
2583345,8533,2020-07-01 00:00:00,2900,49708,4
2586337,8547,2019-06-18 00:00:00,49687,111330.6016,1
2586422,8547,2020-11-12 00:00:00,4806.5,26516.9004,6
2586455,8547,2020-01-04 00:00:00,12779,67485.3984,2
2586609,8547,2020-11-03 00:00:00,5400,37112.3984,1
232144,790,2017-02-13 00:00:00,3700,22475.0996,4
232238,790,2021-03-22 00:00:00,5475,16653.8008,2
232271,790,2017-01-10 00:00:00,1800,6366.8999,4
3088241,10243,2021-12-29 00:00:00,3900,45558.3984,5
3098441,10280,2020-10-14 00:00:00,34814,86517.7969,3
3098577,10280,2021-06-30 00:00:00,14.6,51777.6016,4
3098602,10280,2021-06-24 00:00:00,22300,61105.5,4
3104289,10297,2021-06-30 00:00:00,14.6,38199.1016,4
3137205,10411,2019-11-17 00:00:00,17800,23266.5,1
3145216,10439,2018-06-12 00:00:00,6315,65903.5,6
3145231,10439,2019-09-03 00:00:00,7200,51522,4
3145283,10439,2018-01-05 00:00:00,10134,34871.3008,6
3145284,10439,2018-02-05 00:00:00,10134,18363.6992,6
3145351,10439,2018-04-17 00:00:00,14124,27622.5,2
3145462,10439,2018-05-31 00:00:00,14.6,25517.5,4
3147323,10445,2021-04-12 00:00:00,1951,77483.2031,6
3170276,10520,2021-09-03 00:00:00,21158,33867.1016,2
3207418,10644,2021-08-14 00:00:00,11053,81326.3984,6
1814585,6148,2021-03-13 00:00:00,23038,103604.2031,1
1814615,6148,2017-09-09 00:00:00,7847,29932.6992,6
1850412,6265,2020-05-13 00:00:00,3300,64412.1992,4
1853100,6273,2017-08-31 00:00:00,14.6,36016.3984,4
1876229,6353,2020-03-05 00:00:00,586,52950.3008,6
1879516,6363,2020-08-05 00:00:00,1100,64942.6992,4
1879635,6363,2020-09-30 00:00:00,14.6,68902.7031,4
1879670,6363,2018-04-23 00:00:00,7400,41479.5,4
3548686,544,2018-11-30 00:00:00,178.9,38158.3008,1
3548721,544,2021-10-31 00:00:00,237.1,66673.2031,1
162930,544,2021-06-12 00:00:00,3798.2,89175,6
464461,1580,2020-01-27 00:00:00,1500,50628.5,4
854564,2912,2021-10-31 00:00:00,14.6,41231.8008,4
854611,2912,2020-03-25 00:00:00,27900,99219.6016,4
876564,2986,2021-05-10 00:00:00,1390,63260.6016,6
876594,2986,2020-11-11 00:00:00,700,55329.8008,4
876700,2986,2020-12-30 00:00:00,18000,47645.8008,4
879037,2994,2020-01-12 00:00:00,1354,52890.1016,6
1267848,4337,2017-07-15 00:00:00,19553,48150.1992,1
1267989,4337,2020-11-18 00:00:00,1600,89605.5,4
1269786,4342,2021-01-24 00:00:00,20725,80668.1016,1
1269999,4342,2021-12-07 00:00:00,17700,105564.3984,4
3492087,7753,2020-01-31 00:00:00,289.6,30205.5,1
3500869,8492,2017-08-31 00:00:00,10.4,25988.0996,1
3507644,9093,2016-08-31 00:00:00,73,34047.5,1
3510198,9337,2018-12-31 00:00:00,69.6,31264.8008,1
3517483,10065,2021-06-30 00:00:00,323.2,67277.1016,1
3528037,11138,2021-03-31 00:00:00,294.4,82397.2969,1
3538010,226,2020-03-31 00:00:00,21.2,22580.1992,1
634484,2167,2018-12-31 00:00:00,14.6,39173.3008,4
634561,2167,2020-01-19 00:00:00,10000,43878,4
662729,2262,2021-08-27 00:00:00,5400,95436.6016,4
947443,3229,2019-08-11 00:00:00,6411,57475.8008,6
2698871,8931,2021-08-04 00:00:00,13380,72609.6016,1
2698918,8931,2019-07-14 00:00:00,1749,15396.5996,6
2747341,9093,2018-02-12 00:00:00,3155,37678.8008,6
2847178,9422,2020-07-05 00:00:00,3136,29965.6992,6
2868396,9491,2021-12-23 00:00:00,8100,95330.8984,4
2868436,9491,2019-10-07 00:00:00,27200,53038.1992,4
2872040,9504,2019-03-05 00:00:00,37085,66678.5,3
2872223,9504,2020-06-22 00:00:00,6700,16199.4004,4
2963555,9814,2019-04-11 00:00:00,21152,81983.6016,1
2963763,9814,2018-05-19 00:00:00,19100,43823.8984,4
2976411,9859,2020-09-12 00:00:00,5010.5,67388.3984,6
2976615,9859,2020-04-30 00:00:00,14.6,41123.6016,4
2979471,9869,2020-12-28 00:00:00,11100,76937.2969,4
3022669,10022,2021-07-31 00:00:00,14.6,44456.8008,4
3036090,10065,2021-07-12 00:00:00,22633,85310.5,1
605971,2062,2021-05-31 00:00:00,14.6,51546.1016,4
610803,2080,2021-07-12 00:00:00,5961,87639,6
610850,2080,2021-01-03 00:00:00,5100,49790.3008,4
610897,2080,2020-12-23 00:00:00,22900,54571.1992,4
610902,2080,2021-05-22 00:00:00,20100,42533.6992,4
630595,2153,2019-05-11 00:00:00,1737,48326.8984,6
630608,2153,2020-06-11 00:00:00,1737,50603.6992,6
894634,3050,2021-01-30 00:00:00,7600,22275.0996,4
912849,3112,2020-12-07 00:00:00,1468,100951.2969,6
2383550,7859,2018-12-31 00:00:00,14.6,99114.7969,4
2383959,7861,2019-09-14 00:00:00,18491,60414.5,1
2384026,7861,2021-04-08 00:00:00,8400,61516.1016,6
2393221,7894,2020-01-22 00:00:00,5100,73126.5,4
2412147,7957,2020-07-31 00:00:00,40512,98071,1
2412382,7957,2019-11-13 00:00:00,6900,24798.0996,4
2438187,8038,2020-11-10 00:00:00,12700,49243.3984,4
2438875,8041,2018-12-11 00:00:00,5922,68267.6016,1
2439058,8041,2020-10-03 00:00:00,15044,65384.3008,2
2439147,8041,2020-06-10 00:00:00,7500,70022.5,4
3213411,10663,2020-02-06 00:00:00,9317,19715,6
3213445,10663,2019-09-13 00:00:00,21305,45943.6992,2
3213538,10663,2018-04-27 00:00:00,9600,37540.6992,4
3213547,10663,2020-05-22 00:00:00,5100,29696.9004,4
3235700,10738,2020-05-11 00:00:00,4800,33848.5,4
3235767,10738,2020-08-31 00:00:00,30,92534.3984,4
3235860,10738,2021-07-20 00:00:00,13800,82233.2969,4
3314709,11013,2017-01-12 00:00:00,4579,21771.1992,6
3314895,11013,2020-07-14 00:00:00,9499,98884.7031,6
3314947,11013,2020-09-26 00:00:00,14184,52667.8008,2
3315135,11013,2018-06-04 00:00:00,25500,52385.3008,4
3335920,11079,2021-01-11 00:00:00,49149,80833.1016,3
3353847,11138,2018-12-11 00:00:00,3600,61404.1992,4
3369149,11186,2020-04-09 00:00:00,39247,94981.6016,3
3422988,11359,2018-03-06 00:00:00,4518,49928.6992,6
3423148,11359,2020-01-16 00:00:00,2700,25647.5,5
29911,97,2021-01-14 00:00:00,17928,54269.8008,1
34298,110,2020-03-14 00:00:00,20600,44935.1016,4
40419,132,2019-10-12 00:00:00,29380,70526.1016,1
40460,132,2019-09-17 00:00:00,9300,51036.3984,4
587726,2000,2021-01-25 00:00:00,1560,42136.8008,4
587760,2000,2021-10-31 00:00:00,14.6,48966.1992,4
587769,2000,2021-04-03 00:00:00,7000,40637.5,4
791589,2699,2021-02-06 00:00:00,3743,17568.3008,6
799276,2725,2020-12-08 00:00:00,461,43850.6016,6
829473,2824,2020-01-10 00:00:00,1800,67036,4
1946112,6592,2020-08-16 00:00:00,14600,51714.6016,4
2042931,6924,2020-05-16 00:00:00,10700,42391,4
2044785,6930,2018-12-08 00:00:00,5760,33404.3008,4
2044938,6930,2021-06-14 00:00:00,21300,43147.8008,4
2052078,6950,2020-11-06 00:00:00,1300,38844.8008,1
2078092,7045,2020-07-07 00:00:00,36092,87208,3
2078245,7045,2021-06-30 00:00:00,14.6,55737.1992,4
2308011,7614,2021-01-28 00:00:00,2100,29414.1992,5
2315034,7637,2020-09-06 00:00:00,9397,28528.8008,6
2315084,7637,2021-11-12 00:00:00,8127,64616.8984,6
2343817,7733,2021-09-30 00:00:00,30,67496.6016,4
2349973,7753,2017-04-19 00:00:00,2700,28847.0996,5
2363863,7795,2019-03-10 00:00:00,48231,106827.6016,1
2363881,7795,2020-01-31 00:00:00,43346,64099.6016,1
2363949,7795,2020-07-12 00:00:00,6202,70551,6
3603337,2218,2021-01-31 00:00:00,283.9,28109.4004,1
3626801,2912,2018-02-28 00:00:00,271.5,54804.3008,1
89895,303,2021-07-09 00:00:00,3803,67815.7969,6
89945,303,2021-12-29 00:00:00,4000,42258.3008,5
498150,1698,2019-10-06 00:00:00,19227,49567.6016,1
516854,1766,2020-08-18 00:00:00,15000,21138.5,4
1736739,5891,2020-12-24 00:00:00,3700,71296.2969,4
1754338,5952,2018-08-09 00:00:00,3028,54944,6
1787237,6062,2021-08-12 00:00:00,5356,68179,6
1850408,6265,2020-01-09 00:00:00,3200,51617.8008,4
1876429,6353,2018-01-22 00:00:00,3240,42645.8984,4
1876548,6353,2017-01-25 00:00:00,17300,37281.8008,4
1907528,6461,2020-01-09 00:00:00,1800,49306.6016,4
3561598,940,2019-04-30 00:00:00,263.8,75094.8984,1
3563416,993,2021-09-30 00:00:00,219.6,84032.8984,1
634310,2167,2020-06-12 00:00:00,5922,71037.7031,6
648977,2218,2019-07-13 00:00:00,26500,61090.1016,4
651840,2227,2018-05-17 00:00:00,1600,27782.6992,1
947356,3229,2020-05-12 00:00:00,3252.2,34330.8984,6
947363,3229,2020-12-12 00:00:00,3252.2,31300.3008,6
2699011,8931,2021-06-02 00:00:00,22657,36451.3008,2
2747211,9093,2019-04-09 00:00:00,1311,56321.6992,6
2747338,9093,2017-11-12 00:00:00,3155,31916.6992,6
651675,2227,2021-08-11 00:00:00,13386,75024.8984,6
651709,2227,2020-09-08 00:00:00,21294,59728.6016,2
651897,2227,2021-09-19 00:00:00,50800,64214.3984,4
662676,2262,2020-03-15 00:00:00,11238,35710.3984,1
947571,3229,2020-12-31 00:00:00,14.6,45263.1992,4
2699124,8931,2020-11-21 00:00:00,7100,40210.1016,4
2747206,9093,2018-11-09 00:00:00,1311,57661.8984,6
2747233,9093,2021-02-09 00:00:00,1311,74686.7969,6
2747291,9093,2019-12-07 00:00:00,2617,64628.6016,6
2747351,9093,2018-12-12 00:00:00,3155,63347.8008,6
2798010,9265,2021-03-05 00:00:00,9493,51209.1016,6
2798076,9265,2020-09-12 00:00:00,4017,68499.2031,6
2820352,9337,2021-09-09 00:00:00,2200,43681.1016,4
2833970,9377,2021-10-07 00:00:00,12379,41502.3984,2
2872113,9504,2019-11-29 00:00:00,8659,33941.6016,2
2956386,9790,2020-06-14 00:00:00,993,33835,6
2963541,9814,2018-04-20 00:00:00,26357,62657.6992,1
2979381,9869,2018-10-31 00:00:00,14.6,56636.3984,4
3036259,10065,2020-10-20 00:00:00,41000,80596.2969,4
246326,846,2019-12-30 00:00:00,9234,72469.1016,1
246361,846,2021-02-03 00:00:00,13621,101273.5,1
541749,1843,2021-08-07 00:00:00,17632,61723.8008,3
542045,1843,2019-05-31 00:00:00,14.6,32862.6992,4
547232,1862,2020-09-30 00:00:00,30,45976.1016,4
1275247,4361,2019-10-07 00:00:00,29800,54591.8984,4
1295163,4423,2021-05-07 00:00:00,4015,68173.2969,6
1318992,4503,2018-07-29 00:00:00,2800,26058.8008,4
1342048,4585,2020-01-12 00:00:00,1347,34743.3008,6
1352470,4616,2021-05-31 00:00:00,14.6,103539.8984,4
3631352,3050,2019-08-31 00:00:00,180.9,36696.8008,1
3639614,3293,2020-12-31 00:00:00,304.6,41745.5,1
3667593,4894,2018-12-31 00:00:00,300.2,64217.6992,1
3671952,5622,2020-12-31 00:00:00,178.6,44958.6016,1
3673707,5952,2019-11-30 00:00:00,246.5,34900.8984,1
3674037,6030,2021-06-30 00:00:00,338.5,64059.8984,1
3675388,6273,2020-06-30 00:00:00,188.2,52103.5,1
3676019,6363,2020-08-31 00:00:00,270.9,65773.6016,1
3678909,6924,2020-03-31 00:00:00,144.2,30429.3008,1
3679691,7049,2020-12-31 00:00:00,160,35155.1016,1
3682811,9814,2019-10-31 00:00:00,39.9,21768.5996,1
602461,2051,2021-04-12 00:00:00,4898.2002,88247.7031,6
605829,2062,2021-12-10 00:00:00,107,46710.6016,6
630601,2153,2019-11-11 00:00:00,1737,35254.1016,6
630780,2153,2020-09-30 00:00:00,30,9365.7002,4
894561,3050,2021-01-08 00:00:00,41445,68751.1016,3
894739,3050,2017-11-08 00:00:00,119,84254.2969,6
894754,3050,2019-02-08 00:00:00,119,64876.6992,6
912794,3112,2021-05-12 00:00:00,2567.3,54288.6016,6
913117,3112,2020-07-27 00:00:00,20100,75106.6016,4
2383394,7859,2018-05-13 00:00:00,36061,67514.6016,3
2383514,7859,2020-01-12 00:00:00,12600,45600.5,4
2393171,7894,2021-04-11 00:00:00,2705,99322.7969,6
2434519,8026,2021-09-12 00:00:00,3563,87726.5,6
2434529,8026,2020-10-19 00:00:00,2160,61330.3984,4
2438925,8041,2020-10-28 00:00:00,44273,155917.7969,1
2464086,8127,2021-12-04 00:00:00,7976,53411.8008,1
2502036,8260,2017-11-11 00:00:00,23102,56191.1016,2
2523798,8327,2019-08-31 00:00:00,30,28927.3008,4
2572579,8492,2021-05-31 00:00:00,14.6,64772.1992,4
2583340,8533,2020-02-01 00:00:00,15000,53868.1992,4
2586409,8547,2019-10-12 00:00:00,4806.5,23031.6992,6
2610680,8625,2017-07-18 00:00:00,2300,76915.5,4
2610884,8625,2020-01-05 00:00:00,4500,104996.2969,4
2610995,8625,2017-01-09 00:00:00,25500,46703.1992,4
2611038,8625,2019-03-20 00:00:00,32900,108342.6016,4
199026,675,2020-06-30 00:00:00,14.6,40959.6016,4
2464063,8127,2020-12-02 00:00:00,10684,70428.2031,1
2464429,8127,2021-02-24 00:00:00,1700,70199.5,4
2464979,8129,2018-10-31 00:00:00,14.6,39737.1016,4
2477241,8173,2021-12-05 00:00:00,61260,114841.3984,3
2501979,8260,2018-07-12 00:00:00,6239.2002,71219.2969,6
2502251,8260,2021-05-08 00:00:00,58300,67221.2031,4
2523662,8327,2020-02-09 00:00:00,2539,19332.5,6
274327,940,2018-11-13 00:00:00,12600,78891.3984,4
274401,940,2021-10-31 00:00:00,14.6,77803.5,4
1427257,4863,2021-07-12 00:00:00,6036,76616.3984,6
1436871,4894,2019-11-09 00:00:00,6100,55950.6016,4
1501653,5120,2021-03-31 00:00:00,45612,111908.8984,1
1501666,5120,2021-10-13 00:00:00,23952,63287.8008,1
1501972,5120,2019-06-30 00:00:00,14.6,66085.2969,4
1505866,5133,2020-08-05 00:00:00,412,19887.4004,6
1519616,5180,2021-07-18 00:00:00,16992,38180,2
1531262,5215,2021-03-08 00:00:00,372,57259.3008,6
1531450,5215,2018-01-28 00:00:00,600,27624.4004,4
1531559,5215,2020-12-31 00:00:00,14.6,71668.6016,4
1602565,5442,2021-09-28 00:00:00,43896,68534.6016,1
1602728,5442,2021-09-08 00:00:00,8110,73872.6016,6
1602864,5442,2021-01-13 00:00:00,1017,49437,6
1602911,5442,2019-12-19 00:00:00,2400,65525.3008,4
1603000,5442,2020-10-31 00:00:00,14.6,7188.5,4
1612792,5477,2021-02-02 00:00:00,15901,51828.3984,1
1613064,5477,2020-11-06 00:00:00,21500,69256.2031,4
1650179,5593,2019-03-17 00:00:00,27663,56440,1
1650228,5593,2021-10-21 00:00:00,49967,135488,1
1650337,5593,2020-07-17 00:00:00,12568,53234.3984,2
1657572,5622,2021-08-11 00:00:00,5100,72325.8984,4
541709,1843,2018-04-07 00:00:00,17632,45313.8008,3
853816,2910,2021-08-31 00:00:00,14.6,34172.1992,4
1295103,4423,2020-05-11 00:00:00,1277,21504.3008,6
1295192,4423,2021-12-23 00:00:00,13294,70666.2969,2
1327836,4533,2021-03-08 00:00:00,2400,51895.1992,4
1342029,4585,2021-06-08 00:00:00,4065,52091.6992,6
1352388,4616,2021-10-12 00:00:00,2778.7,59292,6
1352484,4616,2021-05-17 00:00:00,22700,112021.2031,4
1352499,4616,2021-12-02 00:00:00,33100,130170.2969,4
1356791,4631,2021-04-24 00:00:00,1800,76484.7031,5
1384108,4715,2020-09-23 00:00:00,37700,55514.3008,4
3475782,8533,2019-07-31 00:00:00,309.1,82538.8984,1
3651231,3664,2020-01-31 00:00:00,147.4,53576.8984,1
3663914,4337,2021-05-31 00:00:00,316.1,40361.8984,1
3664100,4361,2019-03-31 00:00:00,110.7,45886.6992,1
3664882,4448,2021-11-30 00:00:00,312,78851.3984,1
3665202,4503,2020-07-31 00:00:00,151.2,71155.6016,1
3668969,5120,2021-07-31 00:00:00,276.9,50563.6992,1
3669513,5215,2019-08-31 00:00:00,198.4,48454,1
3671731,5593,2019-04-30 00:00:00,259.1,41235.6016,1
3673355,5891,2017-05-31 00:00:00,222.2,43477.1016,1
3675365,6273,2018-07-31 00:00:00,99.9,25806.5,1
3676593,6461,2021-03-31 00:00:00,254.9,32122.4004,1
3677392,6649,2019-12-31 00:00:00,122.3,25593.5,1
3680543,7156,2021-07-31 00:00:00,179.4,38372.3984,1
3104199,10297,2020-06-12 00:00:00,8771,41793.6992,6
3122140,10361,2019-12-07 00:00:00,65160,102598.3984,3
3137204,10411,2019-10-18 00:00:00,16500,24271.6992,1
3145360,10439,2021-08-22 00:00:00,5435,76900.1016,2
3145407,10439,2021-01-30 00:00:00,4200,44896.8984,4
3145501,10439,2021-08-31 00:00:00,14.6,71304.2969,4
3145541,10439,2019-12-05 00:00:00,8400,48345.1016,4
3170363,10520,2021-02-28 00:00:00,100,40540,4
3170393,10520,2020-03-11 00:00:00,45600,81634.7969,4
3218306,10679,2021-07-12 00:00:00,6670,72717.7031,6
3235447,10738,2017-10-06 00:00:00,186,11163.5996,6
3281992,10905,2021-02-06 00:00:00,9148,47627.8008,1
3282185,10905,2021-08-31 00:00:00,14.6,52965.1992,4
2747585,9093,2020-03-27 00:00:00,12000,43906.1016,4
2788868,9235,2019-11-09 00:00:00,15698,53499.1992,1
2788936,9235,2021-07-12 00:00:00,1735,59581.3008,6
2797794,9265,2017-01-15 00:00:00,8308,13743.7998,1
2798066,9265,2019-11-12 00:00:00,4017,60834.6016,6
2798278,9265,2018-04-25 00:00:00,1300,33535.3984,1
2868190,9491,2020-12-13 00:00:00,65738,97293.5,3
2868199,9491,2021-09-13 00:00:00,43825,80871.1016,3
2872041,9504,2019-04-05 00:00:00,37085,81192.6016,3
2872091,9504,2020-06-12 00:00:00,5688,22899.4004,6
2872116,9504,2019-08-08 00:00:00,15990,59947.6016,2
2872143,9504,2020-01-01 00:00:00,4800,42707.1016,4
2872177,9504,2019-07-31 00:00:00,14.6,41477.6016,4
2956439,9790,2020-11-07 00:00:00,2488,43877.8984,6
2976655,9859,2021-03-30 00:00:00,8900,32616.4004,4
3022645,10022,2021-01-30 00:00:00,6900,20325.4004,4
3036130,10065,2021-01-12 00:00:00,6483.7002,71859.1016,6
542051,1843,2019-11-30 00:00:00,14.6,16618.6992,4
547133,1862,2019-10-02 00:00:00,10515,63900.1016,2
853732,2910,2021-04-07 00:00:00,6778,35228,6
1275115,4361,2021-02-14 00:00:00,45076,98997.6016,3
1295261,4423,2021-10-31 00:00:00,2400,36417.6992,5
1295278,4423,2019-02-28 00:00:00,14.6,22098.5,4
1302591,4448,2018-12-31 00:00:00,14.6,49907.8984,4
1302684,4448,2020-03-31 00:00:00,53100,76478.6016,4
1304970,4456,2019-11-28 00:00:00,9000,76426.7969,4
1318997,4503,2019-01-12 00:00:00,2819.8,43049.1016,6
1319183,4503,2020-06-21 00:00:00,2200,20987.3008,5
1340752,4580,2021-03-19 00:00:00,17730,73346.7031,1
1341985,4585,2020-10-07 00:00:00,13609,48080.8008,1
1356845,4631,2021-05-06 00:00:00,5900,67200.6016,4
1393100,4746,2021-01-17 00:00:00,35400,60331.8984,4
3478652,9093,2019-01-31 00:00:00,195,39725.1016,1
3631323,3050,2017-03-31 00:00:00,182.6,42592.8008,1
3633229,3112,2019-10-31 00:00:00,374.8,57180.6016,1
3637188,3229,2021-01-31 00:00:00,109.5,19177.5996,1
3667571,4894,2017-02-28 00:00:00,131.1,36306.5,1
3682712,9337,2018-07-31 00:00:00,179.8,37001.8008,1
162970,544,2021-08-20 00:00:00,11853,46414.5,2
464367,1580,2020-08-05 00:00:00,35743,57799.1992,1
464401,1580,2020-02-04 00:00:00,10600,19940.1992,4
854431,2912,2021-12-12 00:00:00,6336,67944.5,6
854524,2912,2018-06-30 00:00:00,14.6,68808.1016,4
854567,2912,2017-09-28 00:00:00,2400,17200,1
876499,2986,2021-12-05 00:00:00,35143.5,91488.3984,1
3479782,9265,2021-07-31 00:00:00,233.7,63711.6016,1
3491940,7745,2020-10-31 00:00:00,71.8,15635.2002,1
3495484,8038,2020-01-31 00:00:00,291.4,57473.8984,1
3495511,8039,2019-03-31 00:00:00,223.9,69976.3984,1
3495579,8041,2019-08-31 00:00:00,316.6,75315.6016,1
3498222,8260,2017-03-31 00:00:00,217.5,45713.6016,1
3501282,8533,2019-01-31 00:00:00,146.2,62522.6992,1
3507649,9093,2017-01-31 00:00:00,91.9,19388.3008,1
3510505,9377,2020-01-31 00:00:00,255.5,88721.1016,1
3512001,9504,2021-10-31 00:00:00,97.2,19776.1992,1
3515095,9814,2018-09-30 00:00:00,167.8,42100.1016,1
3515444,9859,2021-11-30 00:00:00,207.7,41388.1016,1
3517647,10079,2019-10-31 00:00:00,252.6,76287.3984,1
3520010,10297,2019-05-31 00:00:00,164.5,40790.3984,1
3521421,10445,2019-10-31 00:00:00,255.4,44812.1016,1
3522330,10520,2021-12-31 00:00:00,140.4,28240.0996,1
3523225,10663,2019-12-31 00:00:00,277,54242.1016,1
3529974,11359,2019-12-31 00:00:00,152.3,36422.3984,1
274198,940,2020-04-11 00:00:00,37837,109630.8984,3
274284,940,2018-04-18 00:00:00,14160,53706.8008,2
280540,960,2018-01-31 00:00:00,35800,61526.3008,4
280590,960,2021-11-11 00:00:00,6300,76652.2969,4
688166,2350,2020-05-07 00:00:00,575,53598.3984,6
966491,3293,2021-09-20 00:00:00,12387,67996.1016,2
1502066,5120,2021-03-27 00:00:00,17400,66296.8984,4
1530418,5213,2021-10-05 00:00:00,46714,81423.7969,3
1531185,5215,2020-10-08 00:00:00,5315,58164,6
3297042,10954,2021-10-12 00:00:00,312,41362,6
3297131,10954,2020-05-25 00:00:00,10600,50896.1992,4
3324586,11042,2018-10-26 00:00:00,16300,35225.6016,4
3369148,11186,2020-03-09 00:00:00,39247,80767.7969,3
3422990,11359,2018-05-06 00:00:00,4518,36076,6
3423185,11359,2021-10-24 00:00:00,3600,64842.5,5
30058,97,2021-04-07 00:00:00,15,43530.3984,6
34140,110,2021-04-06 00:00:00,3050,52215.5,6
34147,110,2021-11-06 00:00:00,3050,40890.6016,6
34274,110,2020-07-31 00:00:00,14.6,54689.8008,4
